trade_date,symbol,return,gap_days,prev_date,series,class,detail
2019-01-25,MVL,0.25,1,2019-01-24,EQ,,
2018-08-24,MVL,0.25,1,2018-08-23,EQ,,
2018-07-27,FCSSOFT,0.25,1,2018-07-26,EQ,,
2019-10-04,FCSSOFT,0.25,1,2019-10-03,EQ,,
2019-04-22,FCSSOFT,0.25,4,2019-04-18,EQ,,
2018-08-30,MVL,0.25,1,2018-08-29,EQ,,
2013-12-26,FCSSOFT,0.25,2,2013-12-24,EQ,,
2019-10-11,FCSSOFT,0.25,1,2019-10-10,EQ,,
2013-04-09,FCSSOFT,0.25,1,2013-04-08,EQ,,
2018-07-03,RAJRAYON,0.25,1,2018-07-02,BE,,
2018-09-27,MVL,0.25,1,2018-09-26,EQ,,
2019-10-16,FCSSOFT,0.25,1,2019-10-15,EQ,,
2018-08-02,FCSSOFT,0.25,1,2018-08-01,EQ,,
2018-07-11,RAJRAYON,0.25,1,2018-07-10,BE,,
2013-12-31,FCSSOFT,0.25,1,2013-12-30,EQ,,
2018-10-01,MVL,0.25,3,2018-09-28,EQ,,
2019-10-22,FCSSOFT,0.25,4,2019-10-18,EQ,,
2013-07-24,FCSSOFT,0.25,1,2013-07-23,BE,,
2013-10-22,FCSSOFT,0.25,1,2013-10-21,BE,,
2018-10-11,MVL,0.25,1,2018-10-10,EQ,,
2018-08-13,FCSSOFT,0.25,3,2018-08-10,EQ,,
2018-10-17,MVL,0.25,1,2018-10-16,EQ,,
2013-04-11,FCSSOFT,0.25,1,2013-04-10,EQ,,
2017-06-29,RAJRAYON,0.25,2,2017-06-27,EQ,,
2013-11-14,FCSSOFT,0.25,1,2013-11-13,BE,,
2019-11-28,FCSSOFT,0.25,1,2019-11-27,EQ,,
2017-06-06,FCSSOFT,0.25,1,2017-06-05,EQ,,
2020-01-06,FCSSOFT,0.25,3,2020-01-03,EQ,,
2013-04-22,FCSSOFT,0.25,4,2013-04-18,BE,,
2020-01-15,FCSSOFT,0.25,1,2020-01-14,EQ,,
2019-04-25,FCSSOFT,0.25,1,2019-04-24,EQ,,
2019-05-15,FCSSOFT,0.25,1,2019-05-14,EQ,,
2017-07-06,RAJRAYON,0.25,1,2017-07-05,BE,,
2019-02-01,MVL,0.25,1,2019-01-31,EQ,,
2013-07-02,PARASPETRO,0.25,1,2013-07-01,BE,,
2013-07-09,PARASPETRO,0.25,1,2013-07-08,BE,,
2013-07-12,PARASPETRO,0.25,1,2013-07-11,BE,,
2019-11-01,JIKIND,0.25,1,2019-10-31,BE,,
2019-10-23,KGL,0.25,1,2019-10-22,BE,,
2013-04-26,FCSSOFT,0.25,1,2013-04-25,BE,,
2017-06-14,FCSSOFT,0.25,1,2017-06-13,EQ,,
2019-10-30,FCSSOFT,0.25,1,2019-10-29,EQ,,
2017-04-24,RAJRAYON,0.25,3,2017-04-21,EQ,,
2019-12-20,FCSSOFT,0.25,1,2019-12-19,EQ,,
2019-11-20,FCSSOFT,0.25,1,2019-11-19,EQ,,
2019-06-07,FCSSOFT,0.25,1,2019-06-06,EQ,,
2015-09-15,FARMAXIND,0.25,1,2015-09-14,EQ,,
2013-05-30,FCSSOFT,0.25,1,2013-05-29,BE,,
2013-06-03,FCSSOFT,0.25,3,2013-05-31,BE,,
2018-06-27,RAJRAYON,0.25,1,2018-06-26,BE,,
2015-10-26,FARMAXIND,0.25,3,2015-10-23,BE,,
2017-07-26,FCSSOFT,0.25,1,2017-07-25,EQ,,
2015-12-29,FARMAXIND,0.25,1,2015-12-28,EQ,,
2016-02-01,FARMAXIND,0.25,3,2016-01-29,EQ,,
2016-02-15,FARMAXIND,0.25,3,2016-02-12,BE,,
2016-02-23,FARMAXIND,0.25,1,2016-02-22,BE,,
2013-07-16,PARASPETRO,0.25,1,2013-07-15,BE,,
2018-09-14,FCSSOFT,0.25,2,2018-09-12,EQ,,
2018-12-07,MVL,0.25,1,2018-12-06,EQ,,
2015-10-13,FARMAXIND,0.25,1,2015-10-12,BE,,
2018-08-16,FCSSOFT,0.25,2,2018-08-14,EQ,,
2018-10-19,BLUECHIP,0.25,2,2018-10-17,BE,,
2020-01-03,SCAPDVR,0.25,1,2020-01-02,EQ,,
2019-10-17,JIKIND,0.25,1,2019-10-16,BE,,
2021-04-12,BLUECHIP,0.25,3,2021-04-09,EQ,,
2020-01-07,SCAPDVR,0.25,1,2020-01-06,EQ,,
2013-07-29,PARASPETRO,0.25,3,2013-07-26,BE,,
2017-07-18,FCSSOFT,0.25,1,2017-07-17,EQ,,
2012-06-28,BIRLACOT,0.25,1,2012-06-27,EQ,,
2020-04-07,SCAPDVR,0.25,4,2020-04-03,BE,,
2018-08-16,MVL,0.25,2,2018-08-14,EQ,,
2013-07-31,PARASPETRO,0.25,1,2013-07-30,BE,,
2013-07-25,PARASPETRO,0.25,2,2013-07-23,BE,,
2020-12-21,BLUECHIP,0.25,3,2020-12-18,BE,,
2020-04-09,SCAPDVR,0.25,1,2020-04-08,BE,,
2013-07-19,FCSSOFT,0.25,1,2013-07-18,BE,,
2018-12-13,MVL,0.25,1,2018-12-12,EQ,,
2013-08-05,PARASPETRO,0.25,3,2013-08-02,BE,,
2012-07-31,BIRLACOT,0.25,1,2012-07-30,EQ,,
2019-12-05,FCSSOFT,0.25,1,2019-12-04,EQ,,
2020-05-22,FCSSOFT,0.25,1,2020-05-21,EQ,,
2018-12-20,MVL,0.25,1,2018-12-19,EQ,,
2020-01-29,SCAPDVR,0.25,1,2020-01-28,EQ,,
2018-10-03,FCSSOFT,0.25,2,2018-10-01,EQ,,
2012-08-17,BIRLACOT,0.25,1,2012-08-16,EQ,,
2018-07-04,FCSSOFT,0.25,1,2018-07-03,BE,,
2018-12-27,MVL,0.25,1,2018-12-26,EQ,,
2018-08-31,FCSSOFT,0.25,1,2018-08-30,EQ,,
2012-09-13,BIRLACOT,0.25,1,2012-09-12,BE,,
2018-11-13,MVL,0.25,1,2018-11-12,EQ,,
2013-10-30,FCSSOFT,0.25,1,2013-10-29,BE,,
2018-11-21,MVL,0.25,1,2018-11-20,EQ,,
2019-10-24,JIKIND,0.25,1,2019-10-23,BE,,
2018-09-05,FCSSOFT,0.25,1,2018-09-04,EQ,,
2020-09-22,BLUECHIP,0.25,1,2020-09-21,BE,,
2018-11-30,MVL,0.25,1,2018-11-29,EQ,,
2020-05-29,FCSSOFT,0.25,1,2020-05-28,EQ,,
2020-02-07,SCAPDVR,0.25,1,2020-02-06,EQ,,
2012-08-28,BIRLACOT,0.25,1,2012-08-27,EQ,,
2018-11-01,MVL,0.25,1,2018-10-31,EQ,,
2017-08-07,FCSSOFT,0.25,3,2017-08-04,EQ,,
2018-09-21,FCSSOFT,0.25,2,2018-09-19,EQ,,
2018-11-07,MVL,0.25,1,2018-11-06,EQ,,
2018-12-17,MVL,0.25,3,2018-12-14,EQ,,
2013-04-16,FCSSOFT,0.25,1,2013-04-15,BE,,
2017-11-03,RAJRAYON,0.25,1,2017-11-02,BE,,
2018-10-26,MVL,0.25,1,2018-10-25,EQ,,
2013-05-14,ATNINTER,0.25,1,2013-05-13,BE,,
2020-06-03,FCSSOFT,0.25,1,2020-06-02,EQ,,
2020-02-03,SCAPDVR,0.25,2,2020-02-01,EQ,,
2017-06-08,FCSSOFT,0.25,1,2017-06-07,EQ,,
2020-01-23,FCSSOFT,0.25,1,2020-01-22,EQ,,
2015-10-21,FARMAXIND,0.25,1,2015-10-20,BE,,
2018-12-04,MVL,0.25,1,2018-12-03,EQ,,
2020-01-27,FCSSOFT,0.25,3,2020-01-24,EQ,,
2018-07-23,FCSSOFT,0.25,3,2018-07-20,BE,,
2018-07-17,FCSSOFT,0.25,1,2018-07-16,BE,,
2015-09-03,RASOYPR,0.25,1,2015-09-02,EQ,,
2025-06-30,CAPTRU-RE,0.25,3,2025-06-27,BE,,
2011-11-14,SRGINFOTEC,0.25,3,2011-11-11,EQ,,
2013-03-05,SRGINFOTEC,0.25,1,2013-03-04,EQ,,
2013-04-03,SRGINFOTEC,0.25,1,2013-04-02,EQ,,
2013-04-17,SRGINFOTEC,0.25,1,2013-04-16,BE,,
2013-04-26,SRGINFOTEC,0.25,1,2013-04-25,BE,,
2013-05-03,SRGINFOTEC,0.25,1,2013-05-02,BE,,
2013-05-07,SRGINFOTEC,0.25,1,2013-05-06,BE,,
2013-05-13,SRGINFOTEC,0.25,2,2013-05-11,BE,,
2013-06-04,SRGINFOTEC,0.25,1,2013-06-03,BE,,
2013-06-06,SRGINFOTEC,0.25,1,2013-06-05,BE,,
2013-08-16,SRGINFOTEC,0.25,2,2013-08-14,EQ,,
2013-08-21,SRGINFOTEC,0.25,1,2013-08-20,EQ,,
2013-08-23,SRGINFOTEC,0.25,1,2013-08-22,EQ,,
2013-08-29,SRGINFOTEC,0.25,1,2013-08-28,EQ,,
2013-09-19,SRGINFOTEC,0.25,1,2013-09-18,BE,,
2013-09-26,SRGINFOTEC,0.25,1,2013-09-25,BE,,
2013-10-01,SRGINFOTEC,0.25,1,2013-09-30,BE,,
2013-10-07,SRGINFOTEC,0.25,3,2013-10-04,BE,,
2013-10-09,SRGINFOTEC,0.25,1,2013-10-08,BE,,
2013-10-18,SRGINFOTEC,0.25,1,2013-10-17,BE,,
2013-10-22,SRGINFOTEC,0.25,1,2013-10-21,BE,,
2013-11-01,SRGINFOTEC,0.25,1,2013-10-31,BE,,
2013-11-21,SRGINFOTEC,0.25,1,2013-11-20,BE,,
2013-12-04,SRGINFOTEC,0.25,1,2013-12-03,BE,,
2013-12-13,SRGINFOTEC,0.25,1,2013-12-12,BE,,
2013-12-18,SRGINFOTEC,0.25,1,2013-12-17,BE,,
2013-12-20,SRGINFOTEC,0.25,1,2013-12-19,BE,,
2013-12-26,SRGINFOTEC,0.25,2,2013-12-24,BE,,
2013-12-31,SRGINFOTEC,0.25,1,2013-12-30,BE,,
2014-01-08,SRGINFOTEC,0.25,1,2014-01-07,BE,,
2014-01-10,SRGINFOTEC,0.25,1,2014-01-09,BE,,
2014-02-18,SRGINFOTEC,0.25,1,2014-02-17,BE,,
2014-03-04,SRGINFOTEC,0.25,1,2014-03-03,BE,,
2014-03-14,SRGINFOTEC,0.25,1,2014-03-13,BE,,
2015-11-26,RASOYPR,0.25,2,2015-11-24,EQ,,
2015-12-02,RASOYPR,0.25,1,2015-12-01,EQ,,
2015-12-24,RASOYPR,0.25,1,2015-12-23,EQ,,
2014-04-09,SRGINFOTEC,0.25,2,2014-04-07,BE,,
2014-04-21,SRGINFOTEC,0.25,4,2014-04-17,BE,,
2014-05-14,SRGINFOTEC,0.25,1,2014-05-13,BE,,
2014-05-20,SRGINFOTEC,0.25,1,2014-05-19,BE,,
2015-05-06,SRGINFOTEC,0.25,1,2015-05-05,BE,,
2015-05-13,SRGINFOTEC,0.25,1,2015-05-12,BE,,
2015-05-29,SRGINFOTEC,0.25,1,2015-05-28,BE,,
2015-06-03,SRGINFOTEC,0.25,1,2015-06-02,BE,,
2015-06-16,SRGINFOTEC,0.25,1,2015-06-15,BE,,
2015-12-31,RASOYPR,0.25,1,2015-12-30,EQ,,
2015-07-02,SRGINFOTEC,0.25,1,2015-07-01,BE,,
2016-01-19,RASOYPR,0.25,1,2016-01-18,EQ,,
2015-07-09,SRGINFOTEC,0.25,1,2015-07-08,BE,,
2015-07-16,SRGINFOTEC,0.25,1,2015-07-15,BE,,
2015-07-20,SRGINFOTEC,0.25,3,2015-07-17,BE,,
2016-01-22,RASOYPR,0.25,1,2016-01-21,EQ,,
2015-07-31,SRGINFOTEC,0.25,2,2015-07-29,BE,,
2015-08-17,SRGINFOTEC,0.25,3,2015-08-14,BE,,
2015-08-25,SRGINFOTEC,0.25,1,2015-08-24,BE,,
2016-01-27,RASOYPR,0.25,2,2016-01-25,EQ,,
2015-09-01,SRGINFOTEC,0.25,1,2015-08-31,BE,,
2016-02-15,RASOYPR,0.25,3,2016-02-12,BE,,
2015-09-10,SRGINFOTEC,0.25,1,2015-09-09,BE,,
2016-02-18,RASOYPR,0.25,1,2016-02-17,BE,,
2015-09-28,SRGINFOTEC,0.25,4,2015-09-24,BE,,
2015-10-09,SRGINFOTEC,0.25,1,2015-10-08,BE,,
2015-11-04,SRGINFOTEC,0.25,2,2015-11-02,BE,,
2015-11-17,SRGINFOTEC,0.25,1,2015-11-16,BE,,
2015-11-23,SRGINFOTEC,0.25,4,2015-11-19,BE,,
2016-02-22,RASOYPR,0.25,3,2016-02-19,BE,,
2015-12-03,SRGINFOTEC,0.25,1,2015-12-02,BE,,
2015-12-07,SRGINFOTEC,0.25,3,2015-12-04,BE,,
2015-12-15,SRGINFOTEC,0.25,1,2015-12-14,BE,,
2015-12-22,SRGINFOTEC,0.25,1,2015-12-21,BE,,
2016-01-01,SRGINFOTEC,0.25,1,2015-12-31,BE,,
2016-05-05,SRGINFOTEC,0.25,1,2016-05-04,BE,,
2016-06-03,SRGINFOTEC,0.25,1,2016-06-02,BE,,
2016-06-08,SRGINFOTEC,0.25,1,2016-06-07,BE,,
2016-06-14,SRGINFOTEC,0.25,1,2016-06-13,BE,,
2016-06-22,SRGINFOTEC,0.25,1,2016-06-21,BE,,
2016-06-30,SRGINFOTEC,0.25,1,2016-06-29,BE,,
2016-08-01,SRGINFOTEC,0.25,3,2016-07-29,BE,,
2016-08-04,SRGINFOTEC,0.25,1,2016-08-03,BE,,
2017-06-20,SRGINFOTEC,0.25,1,2017-06-19,BE,,
2019-05-16,SUJANAUNI,0.25,1,2019-05-15,BE,,
2019-05-21,SUJANAUNI,0.25,1,2019-05-20,BE,,
2019-05-31,SUJANAUNI,0.25,1,2019-05-30,BE,,
2019-06-17,SUJANAUNI,0.25,3,2019-06-14,BE,,
2019-06-20,SUJANAUNI,0.25,1,2019-06-19,BE,,
2019-06-24,SUJANAUNI,0.25,3,2019-06-21,BE,,
2016-02-24,RASOYPR,0.25,1,2016-02-23,BE,,
2019-08-08,NITINFIRE,0.25,1,2019-08-07,EQ,,
2016-02-26,RASOYPR,0.25,1,2016-02-25,BE,,
2016-03-01,RASOYPR,0.25,1,2016-02-29,BE,,
2016-03-08,RASOYPR,0.25,4,2016-03-04,BE,,
2016-03-10,RASOYPR,0.25,1,2016-03-09,EQ,,
2016-03-14,RASOYPR,0.25,3,2016-03-11,EQ,,
2019-07-30,PROSEED,0.25,1,2019-07-29,EQ,,
2016-03-30,RASOYPR,0.25,1,2016-03-29,EQ,,
2016-04-04,RASOYPR,0.25,3,2016-04-01,EQ,,
2016-04-08,RASOYPR,0.25,1,2016-04-07,EQ,,
2016-04-12,RASOYPR,0.25,1,2016-04-11,EQ,,
2016-04-20,RASOYPR,0.25,2,2016-04-18,EQ,,
2016-04-22,RASOYPR,0.25,1,2016-04-21,EQ,,
2016-04-29,RASOYPR,0.25,1,2016-04-28,EQ,,
2016-05-04,RASOYPR,0.25,1,2016-05-03,EQ,,
2016-05-10,RASOYPR,0.25,1,2016-05-09,EQ,,
2016-05-23,RASOYPR,0.25,3,2016-05-20,EQ,,
2016-06-01,RASOYPR,0.25,1,2016-05-31,EQ,,
2016-06-13,RASOYPR,0.25,3,2016-06-10,EQ,,
2016-06-21,RASOYPR,0.25,1,2016-06-20,EQ,,
2016-07-08,RASOYPR,0.25,1,2016-07-07,EQ,,
2016-07-12,RASOYPR,0.25,1,2016-07-11,EQ,,
2016-08-23,RASOYPR,0.25,1,2016-08-22,EQ,,
2016-12-15,RASOYPR,0.25,1,2016-12-14,EQ,,
2016-12-19,RASOYPR,0.25,3,2016-12-16,EQ,,
2022-09-29,LIBAS-RE,0.25,1,2022-09-28,BE,,
2011-11-29,RESURGERE,0.25,1,2011-11-28,BE,,
2017-01-06,RASOYPR,0.25,1,2017-01-05,EQ,,
2017-02-07,RASOYPR,0.25,1,2017-02-06,EQ,,
2025-05-09,GATECH-RE1,0.25,1,2025-05-08,BE,,
2011-12-14,RESURGERE,0.25,1,2011-12-13,EQ,,
2015-07-29,RASOYPR,0.25,1,2015-07-28,EQ,,
2015-08-25,RASOYPR,0.25,1,2015-08-24,EQ,,
2019-05-30,QUINTEGRA,0.25,1,2019-05-29,EQ,,
2011-12-21,RESURGERE,0.25,1,2011-12-20,EQ,,
2018-09-18,PRAKASHSTL,0.25,1,2018-09-17,BE,,
2020-04-29,SUJANAUNI,0.25,1,2020-04-28,BE,,
2020-05-06,SUJANAUNI,0.25,1,2020-05-05,BE,,
2020-05-08,SUJANAUNI,0.25,1,2020-05-07,BE,,
2011-09-02,ANTGRAPHIC,0.25,3,2011-08-30,BE,,
2011-09-08,ANTGRAPHIC,0.25,1,2011-09-07,BE,,
2011-09-26,ANTGRAPHIC,0.25,3,2011-09-23,BE,,
2011-10-05,ANTGRAPHIC,0.25,1,2011-10-04,BE,,
2011-10-13,ANTGRAPHIC,0.25,1,2011-10-12,BE,,
2011-10-20,ANTGRAPHIC,0.25,1,2011-10-19,BE,,
2011-10-28,ANTGRAPHIC,0.25,2,2011-10-26,BE,,
2011-11-03,ANTGRAPHIC,0.25,1,2011-11-02,BE,,
2011-11-09,ANTGRAPHIC,0.25,1,2011-11-08,BE,,
2011-11-15,ANTGRAPHIC,0.25,1,2011-11-14,BE,,
2011-11-18,ANTGRAPHIC,0.25,1,2011-11-17,BE,,
2011-11-24,ANTGRAPHIC,0.25,1,2011-11-23,BE,,
2011-11-30,ANTGRAPHIC,0.25,1,2011-11-29,BE,,
2011-12-08,ANTGRAPHIC,0.25,1,2011-12-07,EQ,,
2019-06-04,PRAKASHSTL,0.25,1,2019-06-03,EQ,,
2019-06-11,PRAKASHSTL,0.25,1,2019-06-10,EQ,,
2019-07-15,PRAKASHSTL,0.25,3,2019-07-12,EQ,,
2019-07-31,PRAKASHSTL,0.25,2,2019-07-29,EQ,,
2011-12-29,ANTGRAPHIC,0.25,1,2011-12-28,EQ,,
2012-01-02,ANTGRAPHIC,0.25,3,2011-12-30,EQ,,
2012-01-05,ANTGRAPHIC,0.25,1,2012-01-04,EQ,,
2012-01-12,ANTGRAPHIC,0.25,1,2012-01-11,EQ,,
2012-01-18,ANTGRAPHIC,0.25,1,2012-01-17,EQ,,
2012-01-31,ANTGRAPHIC,0.25,1,2012-01-30,EQ,,
2012-02-08,ANTGRAPHIC,0.25,1,2012-02-07,EQ,,
2012-02-14,ANTGRAPHIC,0.25,1,2012-02-13,EQ,,
2012-03-14,ANTGRAPHIC,0.25,1,2012-03-13,EQ,,
2012-03-16,ANTGRAPHIC,0.25,1,2012-03-15,EQ,,
2012-03-23,ANTGRAPHIC,0.25,1,2012-03-22,EQ,,
2012-04-02,ANTGRAPHIC,0.25,3,2012-03-30,EQ,,
2012-04-09,ANTGRAPHIC,0.25,5,2012-04-04,EQ,,
2012-04-11,ANTGRAPHIC,0.25,1,2012-04-10,EQ,,
2012-04-30,ANTGRAPHIC,0.25,2,2012-04-28,EQ,,
2012-05-07,ANTGRAPHIC,0.25,3,2012-05-04,EQ,,
2012-05-11,ANTGRAPHIC,0.25,1,2012-05-10,EQ,,
2012-05-21,ANTGRAPHIC,0.25,3,2012-05-18,EQ,,
2019-08-16,PRAKASHSTL,0.25,2,2019-08-14,EQ,,
2012-05-31,ANTGRAPHIC,0.25,1,2012-05-30,EQ,,
2012-06-07,ANTGRAPHIC,0.25,1,2012-06-06,EQ,,
2012-06-13,ANTGRAPHIC,0.25,1,2012-06-12,EQ,,
2012-06-27,ANTGRAPHIC,0.25,1,2012-06-26,EQ,,
2012-07-06,ANTGRAPHIC,0.25,1,2012-07-05,EQ,,
2012-07-11,ANTGRAPHIC,0.25,1,2012-07-10,EQ,,
2012-07-16,ANTGRAPHIC,0.25,3,2012-07-13,EQ,,
2012-07-19,ANTGRAPHIC,0.25,1,2012-07-18,EQ,,
2012-07-27,ANTGRAPHIC,0.25,1,2012-07-26,EQ,,
2012-08-01,ANTGRAPHIC,0.25,1,2012-07-31,EQ,,
2019-08-20,PRAKASHSTL,0.25,1,2019-08-19,EQ,,
2012-08-21,ANTGRAPHIC,0.25,4,2012-08-17,EQ,,
2012-08-24,ANTGRAPHIC,0.25,1,2012-08-23,EQ,,
2019-08-30,PRAKASHSTL,0.25,1,2019-08-29,EQ,,
2012-08-31,ANTGRAPHIC,0.25,1,2012-08-30,EQ,,
2019-09-04,PRAKASHSTL,0.25,1,2019-09-03,EQ,,
2019-09-06,PRAKASHSTL,0.25,1,2019-09-05,EQ,,
2012-09-25,ANTGRAPHIC,0.25,1,2012-09-24,EQ,,
2012-09-27,ANTGRAPHIC,0.25,1,2012-09-26,EQ,,
2012-10-03,ANTGRAPHIC,0.25,2,2012-10-01,EQ,,
2012-10-05,ANTGRAPHIC,0.25,1,2012-10-04,EQ,,
2012-10-09,ANTGRAPHIC,0.25,1,2012-10-08,EQ,,
2012-10-12,ANTGRAPHIC,0.25,1,2012-10-11,EQ,,
2013-02-28,ANTGRAPHIC,0.25,1,2013-02-27,BE,,
2013-03-05,ANTGRAPHIC,0.25,1,2013-03-04,EQ,,
2013-03-11,ANTGRAPHIC,0.25,3,2013-03-08,EQ,,
2013-03-13,ANTGRAPHIC,0.25,1,2013-03-12,EQ,,
2013-03-22,ANTGRAPHIC,0.25,1,2013-03-21,EQ,,
2013-04-03,ANTGRAPHIC,0.25,1,2013-04-02,EQ,,
2013-05-27,ANTGRAPHIC,0.25,3,2013-05-24,EQ,,
2013-05-29,ANTGRAPHIC,0.25,1,2013-05-28,EQ,,
2013-06-05,ANTGRAPHIC,0.25,1,2013-06-04,EQ,,
2019-09-24,PRAKASHSTL,0.25,1,2019-09-23,EQ,,
2013-06-14,ANTGRAPHIC,0.25,1,2013-06-13,EQ,,
2019-10-04,PRAKASHSTL,0.25,1,2019-10-03,EQ,,
2013-07-02,ANTGRAPHIC,0.25,1,2013-07-01,EQ,,
2013-07-04,ANTGRAPHIC,0.25,1,2013-07-03,EQ,,
2013-07-09,ANTGRAPHIC,0.25,1,2013-07-08,EQ,,
2013-07-15,ANTGRAPHIC,0.25,3,2013-07-12,EQ,,
2019-10-09,PRAKASHSTL,0.25,2,2019-10-07,EQ,,
2013-07-25,ANTGRAPHIC,0.25,1,2013-07-24,EQ,,
2013-07-29,ANTGRAPHIC,0.25,3,2013-07-26,EQ,,
2019-10-11,PRAKASHSTL,0.25,1,2019-10-10,EQ,,
2013-08-08,ANTGRAPHIC,0.25,1,2013-08-07,EQ,,
2013-08-22,ANTGRAPHIC,0.25,1,2013-08-21,EQ,,
2013-08-26,ANTGRAPHIC,0.25,3,2013-08-23,EQ,,
2013-08-30,ANTGRAPHIC,0.25,1,2013-08-29,EQ,,
2013-09-10,ANTGRAPHIC,0.25,4,2013-09-06,EQ,,
2013-09-17,ANTGRAPHIC,0.25,1,2013-09-16,EQ,,
2013-09-25,ANTGRAPHIC,0.25,1,2013-09-24,EQ,,
2013-10-01,ANTGRAPHIC,0.25,1,2013-09-30,EQ,,
2013-10-09,ANTGRAPHIC,0.25,1,2013-10-08,EQ,,
2013-10-15,ANTGRAPHIC,0.25,1,2013-10-14,EQ,,
2013-10-23,ANTGRAPHIC,0.25,1,2013-10-22,EQ,,
2013-11-03,ANTGRAPHIC,0.25,2,2013-11-01,EQ,,
2013-11-11,ANTGRAPHIC,0.25,3,2013-11-08,EQ,,
2013-11-14,ANTGRAPHIC,0.25,1,2013-11-13,EQ,,
2013-11-26,ANTGRAPHIC,0.25,1,2013-11-25,EQ,,
2013-12-02,ANTGRAPHIC,0.25,3,2013-11-29,EQ,,
2013-12-04,ANTGRAPHIC,0.25,1,2013-12-03,EQ,,
2013-12-12,ANTGRAPHIC,0.25,1,2013-12-11,EQ,,
2013-12-18,ANTGRAPHIC,0.25,1,2013-12-17,EQ,,
2013-12-23,ANTGRAPHIC,0.25,3,2013-12-20,EQ,,
2013-12-30,ANTGRAPHIC,0.25,3,2013-12-27,EQ,,
2014-01-01,ANTGRAPHIC,0.25,1,2013-12-31,EQ,,
2014-01-07,ANTGRAPHIC,0.25,1,2014-01-06,EQ,,
2019-10-29,PRAKASHSTL,0.25,4,2019-10-25,EQ,,
2019-11-13,PRAKASHSTL,0.25,2,2019-11-11,EQ,,
2019-11-15,PRAKASHSTL,0.25,1,2019-11-14,EQ,,
2019-12-02,PRAKASHSTL,0.25,3,2019-11-29,EQ,,
2019-12-17,PRAKASHSTL,0.25,1,2019-12-16,EQ,,
2019-12-20,PRAKASHSTL,0.25,1,2019-12-19,EQ,,
2019-12-24,PRAKASHSTL,0.25,1,2019-12-23,EQ,,
2019-08-27,VIVIDHA,0.25,1,2019-08-26,BE,,
2020-04-21,PRAKASHSTL,0.25,1,2020-04-20,BE,,
2020-04-23,PRAKASHSTL,0.25,1,2020-04-22,BE,,
2020-04-27,PRAKASHSTL,0.25,3,2020-04-24,BE,,
2020-05-05,PRAKASHSTL,0.25,1,2020-05-04,BE,,
2015-07-07,RASOYPR,0.25,1,2015-07-06,EQ,,
2020-04-08,VIVIDHA,0.25,1,2020-04-07,EQ,,
2014-06-03,ANTGRAPHIC,0.25,1,2014-06-02,EQ,,
2014-06-09,ANTGRAPHIC,0.25,3,2014-06-06,EQ,,
2014-06-11,ANTGRAPHIC,0.25,1,2014-06-10,EQ,,
2014-07-01,ANTGRAPHIC,0.25,1,2014-06-30,BE,,
2014-07-09,ANTGRAPHIC,0.25,1,2014-07-08,BE,,
2014-07-24,ANTGRAPHIC,0.25,1,2014-07-23,BE,,
2014-07-30,ANTGRAPHIC,0.25,2,2014-07-28,BE,,
2025-05-09,GATDVR-RE,0.25,1,2025-05-08,BE,,
2014-09-01,ANTGRAPHIC,0.25,4,2014-08-28,BE,,
2014-09-11,ANTGRAPHIC,0.25,1,2014-09-10,BE,,
2014-09-19,ANTGRAPHIC,0.25,1,2014-09-18,BE,,
2014-09-26,ANTGRAPHIC,0.25,1,2014-09-25,BE,,
2014-10-08,ANTGRAPHIC,0.25,1,2014-10-07,BE,,
2014-10-16,ANTGRAPHIC,0.25,2,2014-10-14,BE,,
2014-10-21,ANTGRAPHIC,0.25,1,2014-10-20,BE,,
2014-10-28,ANTGRAPHIC,0.25,1,2014-10-27,BE,,
2020-03-25,GTLINFRA,0.25,1,2020-03-24,EQ,,
2020-03-31,GTLINFRA,0.25,1,2020-03-30,EQ,,
2020-04-03,GTLINFRA,0.25,2,2020-04-01,EQ,,
2014-11-17,ANTGRAPHIC,0.25,3,2014-11-14,BE,,
2014-12-01,ANTGRAPHIC,0.25,3,2014-11-28,BE,,
2020-04-16,GTLINFRA,0.25,1,2020-04-15,BE,,
2019-09-04,VIVIDHA,0.25,1,2019-09-03,BE,,
2015-01-02,ANTGRAPHIC,0.25,1,2015-01-01,BE,,
2012-01-02,RESURGERE,0.25,3,2011-12-30,EQ,,
2015-01-09,ANTGRAPHIC,0.25,1,2015-01-08,BE,,
2012-01-10,RESURGERE,0.25,1,2012-01-09,EQ,,
2012-01-19,RESURGERE,0.25,1,2012-01-18,EQ,,
2012-03-22,RESURGERE,0.25,1,2012-03-21,BE,,
2019-09-16,VIVIDHA,0.25,3,2019-09-13,BE,,
2012-03-27,RESURGERE,0.25,1,2012-03-26,BE,,
2012-03-29,RESURGERE,0.25,1,2012-03-28,BE,,
2012-04-02,RESURGERE,0.25,3,2012-03-30,BE,,
2019-09-19,VIVIDHA,0.25,1,2019-09-18,EQ,,
2019-09-26,VIVIDHA,0.25,1,2019-09-25,EQ,,
2019-09-30,VIVIDHA,0.25,3,2019-09-27,EQ,,
2012-04-12,RESURGERE,0.25,1,2012-04-11,BE,,
2021-06-02,VLIFE-RE,0.25,1,2021-06-01,BE,,
2012-04-16,RESURGERE,0.25,3,2012-04-13,BE,,
2012-04-18,RESURGERE,0.25,1,2012-04-17,BE,,
2015-08-27,RASOYPR,0.25,1,2015-08-26,EQ,,
